TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
521.01,0,39,1,41.0,1,73.0,1.0,4004.55,1
849.76,1,39,0,25.0,3,269.0,1.0,373.8800000000001,1
172.5,1,8,2,68.0,0,31.0,1.0,6851.16,2
265.44,1,35,0,30.0,1,169.0,1.0,9700.77,1
152.34,1,29,1,55.0,0,115.0,1.0,6853.51,1
21.129999999999995,1,9,1,28.0,3,153.0,1.0,948.6999999999998,2
111.55,1,10,0,46.0,0,101.0,1.0,12221.17,2
321.82,0,33,1,32.0,1,43.0,1.0,6500.5,1
1294.81,0,42,1,45.0,1,279.0,1.0,9927.75,1
148.77,1,38,1,67.0,2,175.0,1.0,2138.42,1
14.079999999999984,1,9,1,57.0,2,154.0,1.0,3908.65,2
1283.97,1,7,0,42.0,0,121.0,1.0,11041.9,2
566.33,0,5,0,24.0,3,66.0,1.0,379.8199999999997,2
206.51,1,16,0,51.0,2,275.0,1.0,3921.74,0
180.94,1,33,1,75.0,2,57.0,1.0,7659.99,1
77.9,1,42,1,21.0,3,128.0,1.0,664.7200000000003,1
318.92,0,42,1,21.0,3,60.0,1.0,1167.2500000000005,1
583.3,0,26,2,59.0,1,142.0,1.0,5896.01,0
100.68,1,22,2,63.0,2,139.0,1.0,1123.7500000000005,0
589.6399999999999,1,5,2,62.0,2,210.0,1.0,2039.4,2
225.93,0,29,1,25.0,3,199.0,1.0,1864.27,1
651.55,1,31,2,72.0,2,82.0,1.0,2325.78,1
80.97,1,39,2,38.0,0,157.0,1.0,5926.31,1
191.89,1,35,1,25.0,3,14.0,1.0,399.5699999999997,1
304.75,0,2,1,78.0,2,125.0,1.0,1916.34,2
201.53,1,40,2,68.0,2,287.0,1.0,2732.86,1
8.449999999999989,1,30,0,22.0,3,141.0,1.0,1115.3000000000002,1
435.98,1,23,1,30.0,1,105.0,1.0,7334.08,0
743.24,0,16,2,19.0,3,109.0,1.0,1024.19,0
16.269999999999982,1,1,0,57.0,0,44.0,1.0,10971.32,2
290.86,1,21,2,45.0,0,36.0,1.0,14631.88,0
85.73000000000002,1,41,0,41.0,0,266.0,1.0,14928.35,1
555.71,0,4,1,22.0,3,73.0,1.0,830.3699999999999,2
40.03000000000003,1,29,1,23.0,3,200.0,1.0,6408.8,1
73.00999999999999,0,25,2,25.0,3,62.0,1.0,1997.33,0
346.12,1,37,1,44.0,0,12.0,1.0,13084.27,1
1.9300000000000068,1,6,1,47.0,0,175.0,5.0,5684.09,2
252.93,1,32,0,75.0,2,222.0,1.0,2760.37,1
238.54,1,16,0,19.0,3,12.0,4.0,868.9099999999999,0
1011.22,1,40,1,61.0,2,129.0,1.0,5838.91,1
58.69999999999999,1,27,1,67.0,0,141.0,1.0,8937.35,0
7.560000000000002,1,25,0,40.0,0,145.0,1.0,8528.72,0
540.4,1,15,1,45.0,0,272.0,1.0,425.7700000000005,0
264.14,1,3,0,64.0,0,125.0,1.0,8459.26,2
248.15,1,25,0,75.0,2,202.0,1.0,2649.23,0
24.33999999999997,1,33,1,54.0,1,110.0,1.0,6659.12,1
428.61,1,13,0,66.0,0,62.0,1.0,11937.04,2
117.66000000000004,0,22,1,39.0,0,126.0,1.0,6794.17,0
165.8,1,26,2,60.0,1,287.0,1.0,2064.76,0
289.18,1,3,0,65.0,2,64.0,1.0,3139.75,2
125.39,1,20,0,21.0,3,140.0,1.0,202.6899999999996,0
305.18,1,6,2,58.0,2,216.0,1.0,4474.2,2
506.9,0,15,1,64.0,0,56.0,1.0,11471.87,0
504.12,0,3,1,25.0,3,101.0,1.0,1107.2799999999995,2
42.09,1,10,1,29.0,1,118.0,1.0,5526.28,2
607.28,1,3,0,32.0,0,84.0,1.0,9679.68,2
91.9,1,6,2,77.0,2,125.0,1.0,1033.9400000000005,2
303.43,1,41,1,22.0,3,30.0,1.0,1833.24,1
668.78,1,23,0,20.0,3,141.0,1.0,983.6800000000004,0
270.54,0,34,0,20.0,3,139.0,1.0,269.77999999999975,1
247.93,1,16,1,37.0,1,79.0,1.0,9801.48,0
34.670000000000016,1,6,2,19.0,3,71.0,1.0,888.6000000000004,2
326.03,0,27,2,18.0,3,137.0,1.0,290.2399999999998,0
148.26,1,29,0,25.0,3,57.0,1.0,958.6999999999998,1
1086.6,1,36,2,19.0,3,38.0,1.0,1605.67,1
373.99,1,34,0,60.0,0,140.0,1.0,8590.5,1
254.34,1,12,2,49.0,1,79.0,1.0,5461.08,2
819.48,1,41,0,25.0,3,26.0,1.0,1804.5,1
14.0,1,35,0,49.0,1,173.0,1.0,7975.18,1
57.16,1,8,0,40.0,1,74.0,1.0,222.22000000000023,2
282.26,1,22,2,37.0,1,278.0,1.0,6857.2,0
46.96000000000001,1,19,2,46.0,1,12.0,1.0,2028.92,0
473.2,1,15,2,34.0,0,173.0,1.0,248.52000000000044,0
192.97000000000003,1,34,0,59.0,2,140.0,1.0,3019.04,1
168.99,1,3,0,18.0,3,203.0,1.0,1523.5699999999997,2
1.8199999999999927,1,37,2,80.0,2,60.0,1.0,5571.39,1
40.89999999999998,1,5,0,55.0,0,37.0,1.0,1514.34,2
78.91,1,34,2,61.0,0,157.0,1.0,1817.4300000000003,1
169.97,0,36,0,22.0,3,12.0,1.0,6269.12,1
17.79000000000002,1,17,1,61.0,2,162.0,5.0,2281.9,0
486.61,0,34,0,48.0,1,130.0,1.0,2006.69,1
148.13,1,31,1,58.0,2,56.0,1.0,2189.38,1
164.52,1,9,0,61.0,0,162.0,1.0,11036.74,2
720.89,1,16,0,27.0,3,120.0,1.0,447.0600000000004,0
268.7,1,25,0,53.0,2,63.0,1.0,2104.74,0
637.34,1,16,0,51.0,2,278.0,1.0,5183.5,0
216.76,0,29,2,47.0,1,138.0,1.0,643.6400000000003,1
418.02,1,20,0,46.0,0,110.0,1.0,11011.86,0
292.03,0,22,0,46.0,1,154.0,1.0,951.33,0
251.4,1,40,0,57.0,2,178.0,1.0,2561.67,1
184.56,1,41,2,21.0,3,93.0,1.0,1549.27,1
33.75999999999999,1,39,2,26.0,1,227.0,1.0,3253.51,1
253.46,1,22,0,45.0,1,60.0,1.0,1338.9499999999998,0
1612.3699999999997,1,20,0,65.0,2,173.0,1.0,3910.59,0
138.68,0,7,1,22.0,3,44.0,1.0,206.19999999999985,2
42.56,1,14,2,18.0,3,146.0,1.0,4361.44,0
680.76,1,18,1,21.0,3,165.0,1.0,572.9700000000003,0
53.829999999999984,1,3,1,70.0,2,131.0,1.0,4580.59,2
11.089999999999977,1,5,1,51.0,1,95.0,1.0,2990.05,2
37.81,1,7,1,63.0,2,195.0,1.0,5208.98,2
449.18,1,10,2,67.0,2,50.0,1.0,1025.9899999999998,2
1135.8,1,36,0,30.0,0,250.0,1.0,13534.3,1
297.6,1,25,2,39.0,0,162.0,1.0,1461.17,0
683.75,1,19,1,32.0,0,106.0,1.0,6333.72,0
21.399999999999977,0,18,2,48.0,1,129.0,1.0,8551.6,0
315.94,1,29,0,78.0,2,93.0,1.0,4273.99,1
331.32,1,34,1,61.0,0,137.0,5.0,13054.54,1
223.76,0,4,1,74.0,2,110.0,1.0,4102.23,2
216.03000000000003,1,4,0,42.0,0,300.0,1.0,10462.77,2
17.420000000000016,1,9,0,74.0,2,150.0,1.0,6851.31,2
491.91,1,25,2,78.0,2,155.0,1.0,2421.94,0
350.11,0,33,2,74.0,2,178.0,1.0,4639.04,1
218.07,1,2,1,23.0,3,243.0,1.0,443.6199999999999,2
291.09,1,12,1,48.0,1,73.0,1.0,6312.79,2
422.14,0,0,1,26.0,3,109.0,1.0,1436.3199999999997,2
613.21,1,40,0,61.0,2,157.0,1.0,3279.12,1
73.82999999999998,1,19,2,69.0,0,69.0,1.0,6020.29,0
67.32999999999998,1,11,2,59.0,1,36.0,1.0,5925.98,2
26.920000000000016,1,16,0,62.0,2,43.0,1.0,1674.94,0
18.30000000000001,1,23,2,48.0,1,155.0,1.0,3733.52,0
317.94,1,20,0,54.0,1,124.0,1.0,2996.51,0
179.38,1,23,2,40.0,0,173.0,1.0,11666.18,0
918.95,1,39,2,68.0,0,139.0,1.0,7006.46,1
13.920000000000016,1,20,0,37.0,1,209.0,1.0,2735.84,0
365.43,1,32,0,25.0,3,176.0,1.0,1073.5099999999998,1
263.59,1,9,1,71.0,2,16.0,1.0,6996.35,2
54.80000000000001,1,0,1,34.0,1,140.0,1.0,4943.49,2
141.49,1,3,2,24.0,3,75.0,1.0,1665.58,2
31.389999999999983,1,40,0,20.0,3,15.0,1.0,998.4899999999998,1
93.82,1,36,2,39.0,1,176.0,1.0,8422.06,1
5.70999999999998,1,40,1,21.0,3,106.0,1.0,1285.42,1
178.39,1,40,2,34.0,1,98.0,1.0,8469.43,1
126.91,1,18,0,22.0,3,42.0,1.0,692.6900000000005,0
36.089999999999975,1,8,1,53.0,0,167.0,1.0,12319.26,2
91.77,1,29,1,51.0,0,174.0,1.0,9240.73,1
198.92,1,25,2,36.0,1,100.0,1.0,2854.66,0
137.81,1,11,1,58.0,1,44.0,1.0,2631.47,2
136.88,0,22,1,24.0,3,71.0,1.0,7465.95,0
133.07000000000002,1,34,1,21.0,3,155.0,1.0,1670.9899999999998,1
1.1399999999999864,1,16,1,43.0,0,137.0,1.0,13913.92,0
256.34,1,18,1,69.0,2,99.0,1.0,7471.63,0
56.10999999999999,1,4,1,36.0,0,109.0,1.0,11123.65,2
118.1,1,13,0,50.0,1,50.0,1.0,7976.6,2
137.86,0,34,2,66.0,0,120.0,1.0,8046.94,1
813.78,0,1,0,54.0,0,55.0,1.0,14935.5,2
237.97,1,8,0,69.0,0,69.0,1.0,13486.15,2
684.96,1,23,0,21.0,3,31.0,1.0,526.6700000000001,0
878.6300000000001,1,8,0,60.0,1,139.0,1.0,4954.37,2
276.56,1,2,1,68.0,0,15.0,1.0,8942.58,2
8.75,1,21,0,79.0,2,199.0,1.0,4044.62,0
637.48,1,7,2,65.0,2,207.0,1.0,4148.85,2
103.15,1,36,1,51.0,0,179.0,1.0,11388.15,1
505.6,1,10,1,52.0,2,183.0,1.0,5347.57,2
371.86,1,24,0,46.0,0,91.0,1.0,1329.4499999999998,0
14.259999999999993,1,41,1,50.0,1,37.0,1.0,2475.65,1
13.160000000000023,1,23,1,43.0,1,98.0,1.0,1019.46,0
167.92,1,22,0,40.0,0,136.0,2.0,14321.73,0
73.00999999999999,1,15,0,56.0,2,101.0,1.0,2833.12,0
201.5,0,9,2,61.0,0,196.0,1.0,12148.32,2
150.30000000000004,1,19,2,41.0,0,204.0,1.0,14371.08,0
23.69999999999999,1,37,0,46.0,0,32.0,1.0,7947.44,1
49.59,1,4,1,48.0,1,147.0,1.0,6037.03,2
720.13,0,29,0,22.0,3,96.0,1.0,387.0200000000005,1
134.92,1,20,2,19.0,3,101.0,1.0,1081.9700000000005,0
116.97,1,28,0,18.0,3,299.0,1.0,729.6999999999998,1
11.060000000000002,1,7,0,34.0,1,13.000000000000014,3.0,2782.21,2
88.29000000000002,0,15,2,50.0,1,287.0,1.0,5245.93,0
5.810000000000002,1,15,0,25.0,3,222.0,1.0,1290.9499999999998,0
103.48000000000002,1,3,0,32.0,1,33.0,1.0,6494.25,2
156.74,1,28,0,70.0,2,136.0,1.0,4004.35,1
505.14,1,32,0,68.0,2,179.0,1.0,2525.47,1
31.06,1,18,0,46.0,0,61.0,1.0,11014.25,0
7.610000000000014,1,1,0,50.0,0,163.0,1.0,6275.0,2
276.16,0,32,0,53.0,2,71.0,1.0,1733.34,1
145.77,1,22,0,68.0,2,237.0,1.0,5294.98,0
369.44,1,11,2,34.0,1,19.0,1.0,5018.67,2
558.86,1,2,0,60.0,0,95.0,1.0,9844.32,2
429.15,1,19,1,26.0,3,218.0,1.0,712.1300000000001,0
36.74000000000001,1,40,1,33.0,0,133.0,1.0,6217.58,1
79.13999999999999,0,32,2,57.0,2,22.0,1.0,2229.56,1
132.48,1,5,1,36.0,1,101.0,1.0,9313.05,2
136.48,1,5,2,52.0,1,138.0,4.0,4618.53,2
203.76,1,7,1,55.0,2,37.0,1.0,6747.16,2
750.95,1,6,1,78.0,2,27.0,1.0,5134.37,2
0.8400000000000318,1,2,0,52.0,1,31.0,1.0,2207.54,2
257.18,1,20,2,67.0,0,28.0,1.0,13336.15,0
767.66,1,38,0,63.0,0,155.0,1.0,1801.69,1
182.29,1,36,2,54.0,0,123.0,1.0,522.3900000000003,1
184.51,0,32,2,54.0,0,118.0,1.0,9381.64,1
451.31,1,13,0,62.0,2,166.0,5.0,2963.29,2
144.1,1,6,1,57.0,0,30.0,1.0,11523.64,2
72.49999999999997,1,13,0,40.0,0,30.0,1.0,12723.62,2
74.11000000000001,0,41,2,69.0,2,71.0,4.0,3920.11,1
22.149999999999977,1,10,1,44.0,0,73.0,1.0,7451.83,2
777.92,1,2,1,62.0,0,97.0,1.0,7061.58,2
790.07,1,24,2,28.0,3,197.0,1.0,985.7700000000004,0
406.33,0,24,1,59.0,1,103.0,1.0,4298.34,0
767.41,1,13,0,56.0,0,27.0,1.0,12799.34,2
4.579999999999984,0,1,2,21.0,3,135.0,1.0,811.2399999999998,2
447.83,0,1,1,53.0,0,88.0,1.0,13273.08,2
49.670000000000016,1,1,2,21.0,3,146.0,1.0,842.9400000000005,2
77.82999999999998,0,18,1,49.0,1,146.0,1.0,2471.53,0
702.87,1,42,0,19.0,3,184.0,1.0,1237.5,1
133.56,1,1,2,25.0,3,177.0,1.0,783.8299999999999,2
868.05,0,36,2,49.0,1,119.0,1.0,3931.03,1
52.870000000000005,1,16,1,24.0,3,70.0,1.0,960.96,0
179.0,1,15,0,78.0,2,121.0,1.0,7310.88,0
1168.26,0,30,2,73.0,2,37.0,1.0,1385.7399999999998,1
384.11,1,13,0,58.0,2,12.0,1.0,7902.52,2
227.61,1,15,2,71.0,2,61.0,1.0,4405.28,0
40.829999999999984,1,16,0,48.0,1,24.0,1.0,3944.12,0
19.75999999999999,1,26,0,20.0,3,240.0,1.0,1523.04,0
484.24,1,33,1,67.0,0,77.0,1.0,8042.3,1
494.6600000000001,1,15,2,33.0,0,110.0,1.0,5531.93,0
301.47,1,7,1,21.0,3,291.0,1.0,560.7299999999996,2
199.09,1,11,2,70.0,0,89.0,1.0,1658.52,2
38.94999999999999,1,20,2,27.0,1,50.0,1.0,731.5200000000004,0
515.94,1,37,0,29.0,1,37.0,1.0,1389.8900000000003,1
41.93000000000001,1,14,0,48.0,1,136.0,1.0,5081.26,0
137.84000000000003,1,29,0,27.0,3,83.0,1.0,1000.3500000000004,1
95.35,1,6,2,21.0,3,131.0,1.0,1639.9,2
93.14,1,22,2,67.0,2,151.0,1.0,5473.82,0
1427.71,1,27,1,64.0,0,159.0,1.0,1729.2600000000002,0
79.32999999999998,0,19,2,51.0,0,109.0,1.0,14798.1,0
76.88999999999999,1,6,0,55.0,0,132.0,1.0,7374.26,2
233.71,1,17,2,19.0,3,297.0,1.0,1231.98,0
14.920000000000016,1,19,1,26.0,1,120.0,1.0,6611.26,0
242.17,1,17,0,60.0,0,147.0,1.0,883.7200000000003,0
122.98000000000002,1,17,2,79.0,2,228.0,1.0,5055.99,0
129.35,1,19,0,52.0,1,130.0,1.0,7166.88,0
138.33,1,9,2,21.0,3,69.0,1.0,232.5600000000004,2
39.31,1,32,2,25.0,3,178.0,1.0,1236.38,1
91.85,1,39,2,21.0,3,148.0,1.0,802.0900000000001,1
277.7,1,26,1,58.0,1,107.0,1.0,1423.1999999999998,0
114.03,1,32,0,51.0,0,172.0,1.0,13388.56,1
302.63,0,38,1,27.0,1,10.0,1.0,2801.28,1
31.19,1,5,0,52.0,1,74.0,1.0,5545.96,2
112.90999999999995,0,40,2,27.0,1,135.0,1.0,4764.48,1
742.26,1,36,2,27.0,1,36.0,1.0,7868.19,1
256.8,1,5,0,26.0,3,80.0,1.0,1128.3800000000006,2
378.68,1,13,0,60.0,0,239.0,1.0,7627.04,2
571.93,1,42,2,52.0,2,119.0,1.0,4026.03,1
26.31,0,2,2,77.0,2,163.0,1.0,7095.76,2
205.58,1,32,2,20.0,3,159.0,1.0,1501.9499999999998,1
533.61,1,23,2,48.0,1,115.0,1.0,3656.93,0
428.62,1,33,1,55.0,2,72.0,1.0,3473.24,1
361.22,1,33,0,64.0,2,167.0,1.0,7061.73,1
837.29,1,31,1,25.0,3,216.0,1.0,6012.67,1
117.25,0,1,2,31.0,0,73.0,1.0,13694.68,2
135.27,1,1,0,48.0,0,131.0,1.0,9410.51,2
185.1,1,0,1,53.0,2,23.0,1.0,6115.63,2
113.54000000000002,1,8,2,38.0,1,273.0,1.0,5581.21,2
354.96,1,13,2,69.0,0,96.0,1.0,6712.94,2
224.22000000000003,1,14,1,53.0,0,37.0,1.0,8400.87,0
737.1,1,42,0,60.0,2,92.0,1.0,4644.19,1
223.22,1,13,0,27.0,3,96.0,1.0,1734.2200000000005,2
557.26,1,38,0,69.0,0,53.0,1.0,5237.12,1
1496.57,1,22,2,33.0,1,95.0,1.0,969.0599999999996,0
27.44,1,4,0,62.0,2,164.0,1.0,5950.48,2
310.09,1,11,1,36.0,0,166.0,1.0,9962.5,2
80.38,1,18,2,52.0,0,116.0,1.0,9662.88,0
26.100000000000023,0,11,1,66.0,0,115.0,1.0,5243.0,2
845.1400000000001,0,28,1,73.0,2,183.0,1.0,1702.65,1
59.72999999999999,1,14,0,27.0,3,56.0,1.0,800.9300000000003,0
758.77,1,35,0,60.0,1,114.0,1.0,7231.47,1
301.51,1,5,0,22.0,3,284.0,1.0,1052.31,2
418.03,1,2,2,58.0,0,161.0,1.0,10721.29,2
118.06,0,19,1,32.0,0,31.0,1.0,13560.63,0
483.92,1,27,0,70.0,2,115.0,1.0,3138.0,0
78.93,1,23,0,38.0,0,145.0,1.0,9916.24,0
36.63,1,24,0,75.0,2,261.0,1.0,7941.73,0
87.85000000000002,1,7,1,49.0,1,63.0,1.0,3753.24,2
1001.8300000000002,1,30,2,31.0,0,55.0,1.0,9733.83,1
705.34,1,42,2,59.0,0,124.0,1.0,5003.22,1
146.54999999999998,1,41,2,54.0,2,124.0,5.0,4087.44,1
116.89,1,8,2,71.0,2,226.0,1.0,4880.31,2
106.41,1,20,1,57.0,2,87.0,1.0,1310.38,0
1087.9,1,4,0,78.0,2,103.0,1.0,2513.51,2
584.41,1,19,0,23.0,3,41.0,1.0,4475.22,0
584.98,0,6,1,55.0,2,121.0,1.0,6521.05,2
79.20999999999998,1,7,1,56.0,2,140.0,1.0,1615.04,2
173.13,0,1,2,20.0,3,288.0,1.0,1490.34,2
335.7,1,12,0,80.0,2,57.0,1.0,6601.44,2
1225.5,0,19,2,50.0,0,109.0,1.0,8611.17,0
422.81,1,20,1,28.0,3,193.0,1.0,1929.28,0
135.43,1,38,0,57.0,2,92.0,1.0,5315.83,1
584.88,1,30,0,26.0,3,121.0,1.0,548.4499999999998,1
308.94,1,20,2,25.0,3,167.0,1.0,1931.66,0
295.93,1,4,1,36.0,0,117.0,1.0,1050.63,2
1512.9900000000002,1,30,2,19.0,3,50.0,1.0,9963.39,1
77.44,1,42,1,58.0,2,268.0,1.0,1950.63,1
92.5,0,39,2,40.0,1,70.0,1.0,6295.45,1
97.74,0,20,2,41.0,1,137.0,1.0,4113.63,0
291.68,1,8,0,21.0,3,90.0,1.0,1451.02,2
56.96000000000001,1,0,0,22.0,3,135.0,1.0,1597.85,2
436.8,1,39,2,27.0,3,92.0,1.0,1256.33,1
259.49,1,2,2,72.0,2,292.0,1.0,7320.61,2
726.26,1,29,2,57.0,2,147.0,1.0,2150.38,1
568.68,1,15,0,72.0,2,101.0,1.0,2940.04,0
77.57,1,1,2,49.0,0,225.0,1.0,12801.93,2
999.28,1,4,2,29.0,1,40.000000000000014,1.0,4272.41,2
14.160000000000023,0,28,1,74.0,2,290.0,1.0,5399.76,1
1142.83,0,29,1,61.0,2,47.99999999999999,1.0,2467.39,1
61.329999999999984,1,33,0,27.0,1,129.0,1.0,7537.4,1
27.639999999999983,1,27,2,54.0,1,23.0,1.0,7498.51,0
3.850000000000023,1,38,0,29.0,0,32.0,1.0,10506.41,1
431.22,0,2,1,73.0,2,129.0,1.0,6505.98,2
178.55,1,15,1,55.0,1,67.0,1.0,7568.4,0
248.76,1,10,0,18.0,3,56.0,1.0,546.46,2
76.16,1,37,0,23.0,3,99.0,1.0,1072.2500000000005,1
347.25,1,16,0,69.0,0,250.0,1.0,7273.55,0
28.04000000000002,1,20,0,57.0,0,146.0,5.0,11197.54,0
325.98,1,42,0,19.0,3,277.0,1.0,782.3500000000004,1
249.56,1,27,1,76.0,2,246.0,1.0,4444.95,0
17.430000000000007,1,0,0,56.0,0,33.0,1.0,10658.88,2
198.01,0,2,1,26.0,3,40.000000000000014,1.0,250.9300000000003,2
585.58,1,33,1,23.0,3,55.0,1.0,1729.02,1
434.67,0,41,2,27.0,3,124.0,1.0,1298.13,1
510.7,0,26,2,27.0,3,294.0,1.0,5828.48,0
331.98,1,10,0,74.0,2,12.0,1.0,7600.99,2
199.54,1,32,2,56.0,1,268.0,1.0,9603.73,1
212.97,1,1,2,59.0,1,178.0,1.0,4180.4,2
270.56,1,30,2,23.0,3,139.0,1.0,1268.44,1
306.37,1,7,0,26.0,1,120.0,1.0,9609.67,2
643.02,0,11,0,38.0,0,85.0,1.0,11989.39,2
98.48000000000002,1,24,1,47.0,1,12.0,1.0,9538.92,0
889.01,1,41,2,36.0,1,169.0,1.0,4826.88,1
537.86,1,18,2,27.0,3,134.0,1.0,293.0600000000004,0
241.18,1,23,0,25.0,3,162.0,1.0,1445.5299999999995,0
130.54,1,1,0,64.0,0,94.0,1.0,11204.62,2
800.29,0,36,1,20.0,3,84.0,1.0,693.3999999999996,1
8.810000000000002,1,9,2,57.0,0,165.0,1.0,13523.65,2
28.519999999999985,1,11,0,20.0,3,163.0,1.0,662.5100000000002,2
431.31,0,1,2,23.0,3,99.0,1.0,342.7299999999996,2
885.3300000000002,0,33,0,47.0,1,59.0,1.0,7764.16,1
199.23,1,40,0,29.0,1,54.0,1.0,9834.0,1
42.25999999999999,1,33,0,44.0,0,171.0,1.0,268.77000000000044,1
166.06,1,16,0,30.0,1,172.0,1.0,5397.68,0
357.72,1,24,0,53.0,2,25.0,1.0,7659.5,0
588.37,1,9,2,28.0,3,284.0,1.0,1926.08,2
72.82,1,15,2,68.0,0,127.0,1.0,6911.62,0
162.36,1,40,2,36.0,1,147.0,1.0,7527.04,1
584.82,0,26,2,43.0,0,109.0,1.0,12071.1,0
38.14999999999998,0,28,2,72.0,2,129.0,1.0,1425.4700000000005,1
477.54,0,37,0,23.0,3,52.0,1.0,1598.63,1
639.57,1,30,1,60.0,0,43.0,1.0,11726.47,1
58.22999999999999,1,31,2,28.0,3,34.0,1.0,9189.76,1
776.21,0,33,2,78.0,2,99.0,1.0,4895.87,1
248.76,1,32,1,21.0,3,117.0,1.0,6178.77,1
188.61,1,4,2,67.0,2,26.0,1.0,7167.57,2
675.37,0,17,2,56.0,2,31.0,1.0,4704.91,0
94.82,0,8,1,67.0,2,56.0,1.0,1267.7200000000005,2
425.18,0,14,2,59.0,1,135.0,1.0,5790.55,0
50.28000000000003,1,28,1,60.0,1,65.0,1.0,5729.1,1
864.72,0,11,1,34.0,1,58.0,1.0,7379.38,2
70.68,1,12,2,25.0,3,105.0,1.0,1478.41,2
261.77,1,6,2,28.0,3,46.0,1.0,824.71,2
183.22,1,25,0,27.0,3,63.0,1.0,1024.4200000000003,0
58.31999999999999,0,21,1,29.0,1,275.0,4.0,6027.49,0
156.86,1,5,0,51.0,0,102.0,1.0,14453.35,2
120.67000000000002,1,7,0,42.0,0,233.0,1.0,5374.54,2
308.62,0,34,1,59.0,1,101.0,1.0,9148.08,1
506.81,1,25,0,59.0,1,41.0,1.0,2757.23,0
328.39,1,27,0,41.0,1,108.0,1.0,2523.83,0
796.3,1,2,1,67.0,2,64.0,1.0,1498.79,2
72.47000000000003,1,4,2,29.0,0,72.0,1.0,1305.56,2
279.6,1,13,0,25.0,3,131.0,1.0,1910.9,2
304.2,1,16,2,25.0,3,102.0,1.0,423.6400000000003,0
351.38,1,27,1,64.0,2,20.999999999999982,1.0,7606.63,0
86.07,1,9,1,31.0,0,23.0,1.0,842.5599999999995,2
604.5,1,32,0,28.0,3,80.0,1.0,709.4200000000001,1
258.7,1,5,0,27.0,3,123.0,1.0,1358.37,2
994.63,1,2,2,61.0,0,158.0,1.0,13538.14,2
11.45999999999998,0,2,1,75.0,2,64.0,1.0,7258.33,2
63.75999999999999,1,35,0,69.0,2,100.0,1.0,4980.26,1
446.8299999999999,0,24,1,55.0,2,143.0,1.0,1623.5,0
63.53999999999999,1,9,0,26.0,1,136.0,1.0,4401.78,2
81.10999999999999,1,5,2,48.0,1,110.0,1.0,2051.37,2
441.26,0,40,1,58.0,0,87.0,5.0,13704.92,1
170.96,1,42,1,64.0,0,69.0,1.0,13374.89,1
48.50999999999996,1,2,1,22.0,3,69.0,1.0,3363.23,2
325.03,1,17,1,60.0,0,106.0,1.0,13521.76,0
125.82999999999998,1,20,0,57.0,2,138.0,1.0,6109.86,0
506.83,1,16,1,37.0,1,45.0,1.0,9975.79,0
738.94,1,30,1,41.0,0,173.0,1.0,13856.18,1
180.36,0,28,2,33.0,1,55.0,1.0,9905.23,1
225.1,1,4,0,28.0,3,35.0,1.0,1547.71,2
359.51,1,5,2,79.0,2,157.0,1.0,7153.72,2
720.46,1,40,1,54.0,2,44.0,1.0,3101.54,1
1116.57,1,40,0,56.0,2,104.0,1.0,1393.1400000000003,1
291.46,1,24,0,57.0,2,135.0,1.0,7142.53,0
1192.95,1,19,1,23.0,3,73.0,1.0,325.14999999999964,0
98.24,1,23,2,28.0,3,148.0,1.0,580.6599999999999,0
100.48000000000002,0,25,1,18.0,3,104.0,1.0,6149.81,0
45.900000000000006,1,8,1,56.0,1,264.0,1.0,5698.25,2
258.21,1,35,2,39.0,0,225.0,1.0,9562.41,1
1079.11,1,19,2,53.0,1,211.0,1.0,2038.31,0
287.51,1,12,2,22.0,3,255.0,1.0,187.64999999999964,2
501.3,0,35,2,26.0,1,146.0,1.0,8520.08,1
26.100000000000023,1,23,0,27.0,3,32.0,1.0,1435.7200000000005,0
436.77,1,17,0,20.0,3,176.0,1.0,825.6900000000005,0
292.38,1,3,0,68.0,0,224.0,1.0,5803.89,2
1026.46,1,30,1,53.0,2,165.0,1.0,3134.47,1
25.29000000000002,1,24,2,50.0,1,125.0,1.0,5374.69,0
123.35,0,3,2,31.0,0,10.0,1.0,6852.16,2
139.52,1,32,1,23.0,3,31.0,1.0,1570.2200000000005,1
51.19999999999999,1,40,2,18.0,3,83.0,1.0,730.6000000000004,1
122.85,0,39,2,47.0,0,127.0,3.0,13185.39,1
161.38,0,7,2,24.0,3,101.0,1.0,3900.34,2
2.509999999999991,1,3,2,63.0,2,32.0,1.0,4891.56,2
22.620000000000005,1,41,0,64.0,0,102.0,1.0,7682.0,1
126.82999999999998,1,2,1,57.0,2,39.0,1.0,6100.98,2
46.6,1,11,2,55.0,0,68.0,1.0,1562.9,2
243.8,1,37,1,57.0,0,47.99999999999999,1.0,13732.81,1
231.51,0,28,1,60.0,2,96.0,1.0,5790.7,1
175.05,1,37,2,39.0,1,34.0,1.0,1447.35,1
762.74,1,20,0,64.0,0,244.0,1.0,207.1000000000004,0
34.03000000000003,1,20,1,57.0,1,38.0,1.0,3077.2,0
15.949999999999989,1,33,1,25.0,3,52.0,1.0,1983.0,1
926.53,1,25,0,57.0,1,107.0,1.0,3120.1,0
101.51,0,40,2,46.0,1,199.0,1.0,3052.47,1
309.42,1,14,1,27.0,1,42.0,1.0,8564.46,0
257.6,0,13,2,59.0,2,293.0,1.0,7950.74,2
